   0.0000000000000000       0.21354166666666666       0.51262839370391655     
   0.0000000000000000       0.21354166666666666        1.0252496045920068     
  0.78645833333333337        0.0000000000000000        24.563584178431679     
  0.78645833333333337        0.0000000000000000        49.126819963650291     
   0.0000000000000000       0.20833333333333334       0.22096240191349581     
   0.0000000000000000       0.20833333333333334       0.44192807551958185     
  0.79166666666666663        0.0000000000000000        10.622874322843110     
  0.79166666666666663        0.0000000000000000        21.245904092081762     
  0.13020833333333337       5.20833333333337034E-003  1.25868210308114899E-004
  0.13541666666666663       5.20833333333337034E-003  1.54486452298917732E-004
  0.14062500000000000       5.20833333333337034E-003  1.29974629393697492E-004
  0.78645833333333337       5.20833333333337034E-003   13.739523988156938     
  0.78645833333333337       5.20833333333337034E-003   27.478848220543348     
  0.79166666666666663       5.20833333333337034E-003   19.524774025753754     
  0.79166666666666663       5.20833333333337034E-003   39.049827609743524     
  0.11979166666666663       1.04166666666666297E-002  1.55771062767427320E-004
  0.12500000000000000       1.04166666666666297E-002  1.56350058132458868E-004
  0.12500000000000000       1.04166666666666297E-002  3.12698877965976376E-004
  0.13020833333333337       1.04166666666666297E-002  2.57022682794271731E-004
  0.13020833333333337       1.04166666666666297E-002  5.14044447455999729E-004
  0.13541666666666663       1.04166666666666297E-002  3.06132800608710325E-004
  0.13541666666666663       1.04166666666666297E-002  6.12266219352023398E-004
  0.14062500000000000       1.04166666666666297E-002  2.50555446037298746E-004
  0.14062500000000000       1.04166666666666297E-002  5.01112671421441837E-004
  0.14583333333333337       1.04166666666666297E-002  1.50189528254337308E-004
  0.14583333333333337       1.04166666666666297E-002  3.00380615356631367E-004
  0.15104166666666663       1.04166666666666297E-002  1.47586343909962689E-004
  0.78645833333333337       1.04166666666666297E-002   2.3371161882496621     
  0.78645833333333337       1.04166666666666297E-002   4.6741975937459577     
  0.79166666666666663       1.04166666666666297E-002   100.40893364862661     
  0.79166666666666663       1.04166666666666297E-002   200.81898734801015     
  0.79687500000000000       1.04166666666666297E-002  5.73632340441870073E-002
  0.79687500000000000       1.04166666666666297E-002  0.11472732270802032     
  0.11458333333333337       1.56250000000000000E-002  1.76962270679526255E-004
  0.11979166666666663       1.56250000000000000E-002  1.92558372907518296E-004
  0.11979166666666663       1.56250000000000000E-002  3.85114775380470591E-004
  0.12500000000000000       1.56250000000000000E-002  3.77126397429890302E-004
  0.12500000000000000       1.56250000000000000E-002  7.54250003427937225E-004
  0.13020833333333337       1.56250000000000000E-002  5.95570708770295403E-004
  0.13020833333333337       1.56250000000000000E-002  1.19113972660516028E-003
  0.13541666666666663       1.56250000000000000E-002  6.74619263629884524E-004
  0.13541666666666663       1.56250000000000000E-002  1.34924039589977827E-003
  0.14062500000000000       1.56250000000000000E-002  5.28159639700136662E-004
  0.14062500000000000       1.56250000000000000E-002  1.05632331066237979E-003
  0.14583333333333337       1.56250000000000000E-002  3.07855686821370935E-004
  0.14583333333333337       1.56250000000000000E-002  6.15714654217258011E-004
  0.15104166666666663       1.56250000000000000E-002  1.49204864832904919E-004
  0.15104166666666663       1.56250000000000000E-002  2.98411539481574972E-004
  0.15625000000000000       1.56250000000000000E-002  1.30272518307860866E-004
  0.78645833333333337       1.56250000000000000E-002  0.12567628470145145     
  0.78645833333333337       1.56250000000000000E-002  0.25135069641073304     
  0.79166666666666663       1.56250000000000000E-002   166.87416072066995     
  0.79166666666666663       1.56250000000000000E-002   333.74706693150523     
  0.79687500000000000       1.56250000000000000E-002   1.3601042663813752     
  0.79687500000000000       1.56250000000000000E-002   2.7202286490308816     
  0.10937500000000000       2.08333333333333703E-002  1.63061382149409030E-004
  0.11458333333333337       2.08333333333333703E-002  1.82338274805699695E-004
  0.11458333333333337       2.08333333333333703E-002  3.64674455362458730E-004
  0.11979166666666663       2.08333333333333703E-002  3.88710470687905166E-004
  0.11979166666666663       2.08333333333333703E-002  7.77417145526633469E-004
  0.12500000000000000       2.08333333333333703E-002  7.32993153585010304E-004
  0.12500000000000000       2.08333333333333703E-002  1.46598145652591526E-003
  0.13020833333333337       2.08333333333333703E-002  1.09100502197729946E-003
  0.13020833333333337       2.08333333333333703E-002  2.18200809845385015E-003
  0.13541666666666663       2.08333333333333703E-002  1.15204880095116859E-003
  0.13541666666666663       2.08333333333333703E-002  2.30410196619458335E-003
  0.14062500000000000       2.08333333333333703E-002  8.50536045515869980E-004
  0.14062500000000000       2.08333333333333703E-002  1.70107916459703531E-003
  0.14583333333333337       2.08333333333333703E-002  4.78499846884554957E-004
  0.14583333333333337       2.08333333333333703E-002  9.57004957962697789E-004
  0.15104166666666663       2.08333333333333703E-002  2.28027438944308395E-004
  0.15104166666666663       2.08333333333333703E-002  4.56057676758964137E-004
  0.15625000000000000       2.08333333333333703E-002  1.97738888273631146E-004
  0.79166666666666663       2.08333333333333703E-002   4.6506696954006737     
  0.79166666666666663       2.08333333333333703E-002   9.3012712849276920     
  0.79687500000000000       2.08333333333333703E-002   79.364612008439863     
