
1 1 0 0.00615139
1 0.984375 0 0.00636542
1 0.96875 0 0.0070014
1 0.953125 0 0.00804107
1 0.9375 0 0.00945459
1 0.921875 0 0.0112013
1 0.90625 0 0.0132309
1 0.890625 0 0.0154848
1 0.875 0 0.0178976
1 0.859375 0 0.0203993
1 0.84375 0 0.0229168
1 0.828125 0 0.0253764
1 0.8125 0 0.0277056
1 0.796875 0 0.0298356
1 0.78125 0 0.031703
1 0.765625 0 0.0332521
1 0.75 0 0.0344367
1 0.734375 0 0.0352217
1 0.71875 0 0.0355844
1 0.703125 0 0.0355158
1 0.6875 0 0.0350213
1 0.671875 0 0.0341214
1 0.65625 0 0.0328513
1 0.640625 0 0.0312614
1 0.625 0 0.0294159
1 0.609375 0 0.0273925
1 0.59375 0 0.0252807
1 0.578125 0 0.0231804
1 0.5625 0 0.0211997
1 0.546875 0 0.0194529
1 0.53125 0 0.0180583
1 0.515625 0 0.0171353
1 0.5 0 0.016802
1 0.484375 0 0.0171724
1 0.46875 0 0.0183536
1 0.453125 0 0.0204435
1 0.4375 0 0.0235279
1 0.421875 0 0.0276785
1 0.40625 0 0.0329507
1 0.390625 0 0.0393816
1 0.375 0 0.0469887
1 0.359375 0 0.0557688
1 0.34375 0 0.0656973
1 0.328125 0 0.0767275
1 0.3125 0 0.0887912
1 0.296875 0 0.101799
1 0.28125 0 0.115641
1 0.265625 0 0.130189
1 0.25 0 0.145297
1 0.234375 0 0.160805
1 0.21875 0 0.17654
1 0.203125 0 0.192318
1 0.1875 0 0.20795
1 0.171875 0 0.223243
1 0.15625 0 0.238003
1 0.140625 0 0.252039
1 0.125 0 0.265166
1 0.109375 0 0.277209
1 0.09375 0 0.288006
1 0.078125 0 0.297408
1 0.0625 0 0.305286
1 0.046875 0 0.311531
1 0.03125 0 0.316055
1 0.015625 0 0.318795
1 0 0 0.319713
1 -0.015625 0 0.318795
1 -0.03125 0 0.316055
1 -0.046875 0 0.311531
1 -0.0625 0 0.305286
1 -0.078125 0 0.297408
1 -0.09375 0 0.288006
1 -0.109375 0 0.277209
1 -0.125 0 0.265166
1 -0.140625 0 0.252039
1 -0.15625 0 0.238003
1 -0.171875 0 0.223243
1 -0.1875 0 0.20795
1 -0.203125 0 0.192318
