
#DOS
-1 -1 -0 0.00615139
-1 -0.984375 -0 0.00656548
-1 -0.96875 -0 0.00774019
-1 -0.953125 -0 0.00948507
-1 -0.9375 -0 0.0115215
-1 -0.921875 -0 0.0135343
-1 -0.90625 -0 0.0152326
-1 -0.890625 -0 0.0164093
-1 -0.875 -0 0.01699
-1 -0.859375 -0 0.0170619
-1 -0.84375 -0 0.0168776
-1 -0.828125 -0 0.0168301
-1 -0.8125 -0 0.0174023
-1 -0.796875 -0 0.0190949
-1 -0.78125 -0 0.0223434
-1 -0.765625 -0 0.0274347
-1 -0.75 -0 0.0344367
-1 -0.734375 -0 0.0431513
-1 -0.71875 -0 0.0531008
-1 -0.703125 -0 0.0635527
-1 -0.6875 -0 0.0735828
-1 -0.671875 -0 0.0821729
-1 -0.65625 -0 0.0883323
-1 -0.640625 -0 0.0912298
-1 -0.625 -0 0.0903209
-1 -0.609375 -0 0.0854517
-1 -0.59375 -0 0.0769264
-1 -0.578125 -0 0.0655251
-1 -0.5625 -0 0.0524655
-1 -0.546875 -0 0.0393098
-1 -0.53125 -0 0.0278208
-1 -0.515625 -0 0.0197826
-1 -0.5 -0 0.016802
-1 -0.484375 -0 0.0201138
-1 -0.46875 -0 0.0304106
-1 -0.453125 -0 0.0477204
-1 -0.4375 -0 0.071347
-1 -0.421875 -0 0.0998858
-1 -0.40625 -0 0.131316
-1 -0.390625 -0 0.163168
-1 -0.375 -0 0.192743
-1 -0.359375 -0 0.217379
-1 -0.34375 -0 0.234724
-1 -0.328125 -0 0.242988
-1 -0.3125 -0 0.241158
-1 -0.296875 -0 0.229141
-1 -0.28125 -0 0.207819
-1 -0.265625 -0 0.179002
-1 -0.25 -0 0.145297
-1 -0.234375 -0 0.10988
-1 -0.21875 -0 0.0762052
-1 -0.203125 -0 0.0476791
-1 -0.1875 -0 0.0273253
-1 -0.171875 -0 0.0174776
-1 -0.15625 -0 0.0195344
-1 -0.140625 -0 0.033797
-1 -0.125 -0 0.0594146
-1 -0.109375 -0 0.0944396
-1 -0.09375 -0 0.135993
-1 -0.078125 -0 0.180523
-1 -0.0625 -0 0.224134
-1 -0.046875 -0 0.262953
-1 -0.03125 -0 0.293497
-1 -0.015625 -0 0.313006
-1 0 -0 0.319713
-1 0.015625 -0 0.313006
-1 0.03125 -0 0.293497
-1 0.046875 -0 0.262953
-1 0.0625 -0 0.224134
-1 0.078125 -0 0.180523
-1 0.09375 -0 0.135993
-1 0.109375 -0 0.0944396
-1 0.125 -0 0.0594146
-1 0.140625 -0 0.033797
-1 0.15625 -0 0.0195344
-1 0.171875 -0 0.0174776
-1 0.1875 -0 0.0273252
-1 0.203125 -0 0.0476791
-1 0.21875 -0 0.0762052
-1 0.234375 -0 0.10988
-1 0.25 -0 0.145297
-1 0.265625 -0 0.179002
-1 0.28125 -0 0.207819
-1 0.296875 -0 0.229141
-1 0.3125 -0 0.241158
-1 0.328125 -0 0.242988
-1 0.34375 -0 0.234724
-1 0.359375 -0 0.217379
-1 0.375 -0 0.192743
-1 0.390625 -0 0.163168
-1 0.40625 -0 0.131316
-1 0.421875 -0 0.0998858
-1 0.4375 -0 0.071347
-1 0.453125 -0 0.0477204
-1 0.46875 -0 0.0304106
-1 0.484375 -0 0.0201138
-1 0.5 -0 0.016802
-1 0.515625 -0 0.0197826
-1 0.53125 -0 0.0278208
-1 0.546875 -0 0.0393098
-1 0.5625 -0 0.0524655
-1 0.578125 -0 0.0655251
-1 0.59375 -0 0.0769264
-1 0.609375 -0 0.0854517
-1 0.625 -0 0.0903209
-1 0.640625 -0 0.0912298
-1 0.65625 -0 0.0883323
-1 0.671875 -0 0.0821729
-1 0.6875 -0 0.0735828
-1 0.703125 -0 0.0635527
-1 0.71875 -0 0.0531008
-1 0.734375 -0 0.0431513
-1 0.75 -0 0.0344367
-1 0.765625 -0 0.0274347
-1 0.78125 -0 0.0223434
-1 0.796875 -0 0.0190949
-1 0.8125 -0 0.0174023
-1 0.828125 -0 0.0168301
-1 0.84375 -0 0.0168776
-1 0.859375 -0 0.0170619
-1 0.875 -0 0.01699
-1 0.890625 -0 0.0164093
-1 0.90625 -0 0.0152326
-1 0.921875 -0 0.0135343
-1 0.9375 -0 0.0115215
-1 0.953125 -0 0.00948507
-1 0.96875 -0 0.00774019
-1 0.984375 -0 0.00656548

-0.984375 -1 -0 0.00656548
-0.984375 -0.984375 -0 0.00696279
-0.984375 -0.96875 -0 0.00808922
-0.984375 -0.953125 -0 0.00976019
-0.984375 -0.9375 -0 0.0117059
-0.984375 -0.921875 -0 0.0136217
-0.984375 -0.90625 -0 0.0152273
-0.984375 -0.890625 -0 0.0163248
-0.984375 -0.875 -0 0.016846
-0.984375 -0.859375 -0 0.0168807
-0.984375 -0.84375 -0 0.0166796
-0.984375 -0.828125 -0 0.0166301
-0.984375 -0.8125 -0 0.0172059
-0.984375 -0.796875 -0 0.018897
-0.984375 -0.78125 -0 0.0221276
-0.984375 -0.765625 -0 0.0271755
-0.984375 -0.75 -0 0.0341025
-0.984375 -0.734375 -0 0.0427091
-0.984375 -0.71875 -0 0.0525219
-0.984375 -0.703125 -0 0.0628175
-0.984375 -0.6875 -0 0.0726859
-0.984375 -0.671875 -0 0.0811256
-0.984375 -0.65625 -0 0.0871637
-0.984375 -0.640625 -0 0.0899853
-0.984375 -0.625 -0 0.089058
-0.984375 -0.609375 -0 0.084234
-0.984375 -0.59375 -0 0.0758159
-0.984375 -0.578125 -0 0.0645735
-0.984375 -0.5625 -0 0.0517065
-0.984375 -0.546875 -0 0.0387519
-0.984375 -0.53125 -0 0.0274432
-0.984375 -0.515625 -0 0.0195337
-0.984375 -0.5 -0 0.0166016
-0.984375 -0.484375 -0 0.0198586
-0.984375 -0.46875 -0 0.0299833
-0.984375 -0.453125 -0 0.0470009
-0.984375 -0.4375 -0 0.0702253
-0.984375 -0.421875 -0 0.0982741
-0.984375 -0.40625 -0 0.129161
-0.984375 -0.390625 -0 0.160457
-0.984375 -0.375 -0 0.189512
-0.984375 -0.359375 -0 0.213712
-0.984375 -0.34375 -0 0.230743
-0.984375 -0.328125 -0 0.238851
-0.984375 -0.3125 -0 0.237042
-0.984375 -0.296875 -0 0.225225
-0.984375 -0.28125 -0 0.204268
-0.984375 -0.265625 -0 0.17595
-0.984375 -0.25 -0 0.142833
-0.984375 -0.234375 -0 0.108037
-0.984375 -0.21875 -0 0.0749547
-0.984375 -0.203125 -0 0.0469321
-0.984375 -0.1875 -0 0.0269383
-0.984375 -0.171875 -0 0.0172652
-0.984375 -0.15625 -0 0.0192854
-0.984375 -0.140625 -0 0.0332943
-0.984375 -0.125 -0 0.0584555
-0.984375 -0.109375 -0 0.092856
-0.984375 -0.09375 -0 0.133668
-0.984375 -0.078125 -0 0.177403
-0.984375 -0.0625 -0 0.220234
-0.984375 -0.046875 -0 0.258359
-0.984375 -0.03125 -0 0.288356
-0.984375 -0.015625 -0 0.307517
-0.984375 0 -0 0.314103
-0.984375 0.015625 -0 0.307517
-0.984375 0.03125 -0 0.288356
-0.984375 0.046875 -0 0.258359
-0.984375 0.0625 -0 0.220234
-0.984375 0.078125 -0 0.177403
-0.984375 0.09375 -0 0.133668
-0.984375 0.109375 -0 0.092856
-0.984375 0.125 -0 0.0584555
-0.984375 0.140625 -0 0.0332943
-0.984375 0.15625 -0 0.0192854
-0.984375 0.171875 -0 0.0172652
-0.984375 0.1875 -0 0.0269383
-0.984375 0.203125 -0 0.0469321
-0.984375 0.21875 -0 0.0749547
-0.984375 0.234375 -0 0.108037
-0.984375 0.25 -0 0.142833
-0.984375 0.265625 -0 0.17595
-0.984375 0.28125 -0 0.204268
-0.984375 0.296875 -0 0.225225
-0.984375 0.3125 -0 0.237042
-0.984375 0.328125 -0 0.238851
-0.984375 0.34375 -0 0.230743
-0.984375 0.359375 -0 0.213712
-0.984375 0.375 -0 0.189512
-0.984375 0.390625 -0 0.160457
-0.984375 0.40625 -0 0.129161
-0.984375 0.421875 -0 0.0982741
-0.984375 0.4375 -0 0.0702253
-0.984375 0.453125 -0 0.0470009
-0.984375 0.46875 -0 0.0299833
-0.984375 0.484375 -0 0.0198586
-0.984375 0.5 -0 0.0166016
-0.984375 0.515625 -0 0.0195337
-0.984375 0.53125 -0 0.0274432
-0.984375 0.546875 -0 0.0387519
-0.984375 0.5625 -0 0.0517065
-0.984375 0.578125 -0 0.0645735
-0.984375 0.59375 -0 0.0758159
-0.984375 0.609375 -0 0.084234
-0.984375 0.625 -0 0.089058
-0.984375 0.640625 -0 0.0899853
-0.984375 0.65625 -0 0.0871637
-0.984375 0.671875 -0 0.0811256
-0.984375 0.6875 -0 0.0726859
-0.984375 0.703125 -0 0.0628175
-0.984375 0.71875 -0 0.0525219
-0.984375 0.734375 -0 0.0427091
-0.984375 0.75 -0 0.0341025
-0.984375 0.765625 -0 0.0271755
-0.984375 0.78125 -0 0.0221276
-0.984375 0.796875 -0 0.018897
-0.984375 0.8125 -0 0.0172059
-0.984375 0.828125 -0 0.0166301
-0.984375 0.84375 -0 0.0166796
-0.984375 0.859375 -0 0.0168807
-0.984375 0.875 -0 0.016846
-0.984375 0.890625 -0 0.0163248
-0.984375 0.90625 -0 0.0152273
-0.984375 0.921875 -0 0.0136217
-0.984375 0.9375 -0 0.0117059
-0.984375 0.953125 -0 0.00976019
-0.984375 0.96875 -0 0.00808922
-0.984375 0.984375 -0 0.00696279

-0.96875 -1 -0 0.00774019
-0.96875 -0.984375 -0 0.00808922
-0.96875 -0.96875 -0 0.00907674
-0.96875 -0.953125 -0 0.0105351
-0.96875 -0.9375 -0 0.01222
-0.96875 -0.921875 -0 0.013857
-0.96875 -0.90625 -0 0.0151964
-0.96875 -0.890625 -0 0.0160667
-0.96875 -0.875 -0 0.0164176
-0.96875 -0.859375 -0 0.0163461
-0.96875 -0.84375 -0 0.0160975
-0.96875 -0.828125 -0 0.0160422
-0.96875 -0.8125 -0 0.0166278
-0.96875 -0.796875 -0 0.0183127
-0.96875 -0.78125 -0 0.0214893
-0.96875 -0.765625 -0 0.0264083
-0.96875 -0.75 -0 0.0331145
-0.96875 -0.734375 -0 0.0414049
-0.96875 -0.71875 -0 0.0508179
-0.96875 -0.703125 -0 0.0606577
-0.96875 -0.6875 -0 0.0700548
-0.96875 -0.671875 -0 0.0780571
-0.96875 -0.65625 -0 0.0837432
-0.96875 -0.640625 -0 0.0863454
-0.96875 -0.625 -0 0.0853665
-0.96875 -0.609375 -0 0.0806763
-0.96875 -0.59375 -0 0.0725721
-0.96875 -0.578125 -0 0.0617942
-0.96875 -0.5625 -0 0.0494891
-0.96875 -0.546875 -0 0.0371211
-0.96875 -0.53125 -0 0.026338
-0.96875 -0.515625 -0 0.0188035
-0.96875 -0.5 -0 0.0160124
-0.96875 -0.484375 -0 0.0191099
-0.96875 -0.46875 -0 0.0287336
-0.96875 -0.453125 -0 0.044901
-0.96875 -0.4375 -0 0.0669547
-0.96875 -0.421875 -0 0.0935782
-0.96875 -0.40625 -0 0.122883
-0.96875 -0.390625 -0 0.152564
-0.96875 -0.375 -0 0.180108
-0.96875 -0.359375 -0 0.203035
-0.96875 -0.34375 -0 0.219157
-0.96875 -0.328125 -0 0.226812
-0.96875 -0.3125 -0 0.225064
-0.96875 -0.296875 -0 0.213829
-0.96875 -0.28125 -0 0.193934
-0.96875 -0.265625 -0 0.167068
-0.96875 -0.25 -0 0.135662
-0.96875 -0.234375 -0 0.102671
-0.96875 -0.21875 -0 0.071312
-0.96875 -0.203125 -0 0.0447534
-0.96875 -0.1875 -0 0.0258066
-0.96875 -0.171875 -0 0.0166412
-0.96875 -0.15625 -0 0.018555
-0.96875 -0.140625 -0 0.0318262
-0.96875 -0.125 -0 0.0556608
-0.96875 -0.109375 -0 0.0882455
-0.96875 -0.09375 -0 0.126901
-0.96875 -0.078125 -0 0.168323
-0.96875 -0.0625 -0 0.208889
-0.96875 -0.046875 -0 0.244996
-0.96875 -0.03125 -0 0.273404
-0.96875 -0.015625 -0 0.29155
-0.96875 0 -0 0.297788
-0.96875 0.015625 -0 0.29155
-0.96875 0.03125 -0 0.273404
-0.96875 0.046875 -0 0.244996
-0.96875 0.0625 -0 0.208889
-0.96875 0.078125 -0 0.168323
-0.96875 0.09375 -0 0.126901
-0.96875 0.109375 -0 0.0882455
-0.96875 0.125 -0 0.0556608
-0.96875 0.140625 -0 0.0318262
-0.96875 0.15625 -0 0.018555
-0.96875 0.171875 -0 0.0166412
-0.96875 0.1875 -0 0.0258066
-0.96875 0.203125 -0 0.0447533
-0.96875 0.21875 -0 0.071312
-0.96875 0.234375 -0 0.102671
-0.96875 0.25 -0 0.135662
-0.96875 0.265625 -0 0.167068
-0.96875 0.28125 -0 0.193934
-0.96875 0.296875 -0 0.213829
-0.96875 0.3125 -0 0.225064
-0.96875 0.328125 -0 0.226812
-0.96875 0.34375 -0 0.219157
